source_language,target_language,source_text,target_text
Kidawida,Swahili,Naw'ona ngera ni nicha kuseche,Naona pengine vizuri usije
Kidawida,Swahili,Midi idafunya kiju.,Miti inatoa kivuli.
Kidawida,Swahili,Sena mndu mbaha,Mtu mzima tena
Kidawida,Swahili,Ow'izera w'isekeghalua ilagho jingi.,Aliwaambia wasigeuze chochote.
Kidawida,Swahili,W'andu w'etonywa ni mada w'endaw'ona vindu ivo visingie.,Watu walidondokwa na mate walipokiona chakula kitamu
Kidawida,Swahili,Sherehe ra kuw'ikwa wakfu raendie nicha.,Sherehe ya kutawazwa ilikuwa ya mafanikio.
Kidawida,Swahili,Uhuu mzuri oko na walindiri weko chonjo.,Mfalme huyu ana jeshi imara.
Kidawida,Swahili,Maghaluso ghadima kuredwa ni wanake watini.,Mabadiliko yanaweza kuletwa na watoto wadogo.
Kidawida,Swahili,Nakukunde shuu ata ndedidimagha kusighana,Nakupenda sana ata hatuwezi kuachana nawewe
Kidawida,Swahili,Warumu wadaobosha wandu,Majini hutisha watu
Kidawida,Swahili,Wandu wadima kubonya tafauti.,Watu wanaweza kufanya tofauti.
Kidawida,Swahili,Nikakuw'ada naw'ekubula,Nikikushika nitakupiga
Kidawida,Swahili,Didungaa ija mbuw'a mbolea.,Tutaiweka mbolea ardhi hiyo.
Kidawida,Swahili,Rose,Zote
Kidawida,Swahili,Nadacheza mpira ghwa maghu,Nacheza mpira wa mguu
Kidawida,Swahili,Naboilwagha ni kunywa marow'a.,Ninapenda kunywa maziwa.
Kidawida,Swahili,Diende kaba mpira,Twende kucheza mpira
Kidawida,Swahili,Wandu wadapoilwa ni kuwusira maghu.,Watu hupenda kufanya matembezi.
Kidawida,Swahili,Lukundo ni lwa wurumwengu.,Upendo ni lugha ya ulimwengu.
Kidawida,Swahili,Kwaw'ekunda kunikalia,Unataka kunidanganya
Kidawida,Swahili,Kutambua malagho omoni ni wasi.,Kujua maneno yeye ni vingumu
Kidawida,Swahili,Oka na mmbe mtini,Ako na mwili mdogo
Kidawida,Swahili,Njumwa ndazi,Wiki nzima
Kidawida,Swahili,W'ose w'izamilwagha ni ini w'eekunda kufwa.,Wote wanaonichukia wanapenda kifo.
Kidawida,Swahili,Kusekukase duu.,Usijiskie Bure.
Kidawida,Swahili,Machi ndeghiko mferejinyi,Maji yhayako kwenye mfereji
Kidawida,Swahili,Bendera ya Kenya yeka na rangi inya,Bendera ya Kenya ina rangi nne
Kidawida,Swahili,Odekunda usaghulo ikalema.,Alitaka achaguliwe ikashindikana
Kidawida,Swahili,Kwaichi kuenja kidanga,Unajua kupeleka baisikeli
Kidawida,Swahili,Naoko kufuma icho?,Hajakuweko tangu juzi
Kidawida,Swahili,Nekaba ngemi nikiw'anga irina jape,Nilipiga kelele nikiita jina lake.
Kidawida,Swahili,Mchikanye vitunguo eri vibonye nicha.,Mkate vitunguu Ili vifanye vizuri
Kidawida,Swahili,Nanyelwa ni vua,nimenyeshewa na mvua
Kidawida,Swahili,Anduamu kudaw'alwa mbogha,Mahali pengine kunapandwa mboga
Kidawida,Swahili,Jirani wapo wadieleshere seji vidoi vingirie nyumbenyi kwape.,Jirani yangu alieleza jinsi wezi walingia nyumbani mwake.
Kidawida,Swahili,Sena mayo wachee dikaendanya mzedu,Tena mama yako alikuja tukaenda kwetu
Kidawida,Swahili,Mwana wa Kiw'omi na kiw'aka,Mtoto wa kiume na kike
Kidawida,Swahili,Diende diwose,Twendeni sote
Kidawida,Swahili,Mao jingi ndo umneke ighembe kwa kukaia oka na ngolo izamie,Mama hajawai mpatia jembe kwa kuwa ako na roho mbaya
Kidawida,Swahili,Msekelumana na kujana mmbeni na mmbeni.,Msiumane na kulana wenyewe kwa wenywewe.
Kidawida,Swahili,Waw'etambwa ujhja kihi nakio!,Anashindwa atakula nini usiku!
Kidawida,Swahili,Kulola magho gha zoghori kochurikia.,Kuna ongezeko la mahitaji ya madini.
Kidawida,Swahili,W'amanyane na w'abaa.,Wanajuana na wakubwa
Kidawida,Swahili,  W'chaw'aria w'iarika kesho.,Walikuja kuamua wanazika kesho
Kidawida,Swahili,Siendie choronyi matuku adadu itanaa,Sijaenda choo siku tatu sasa
Kidawida,Swahili,Kwa marina nawangwaa,Kwa majina naitwa
Kidawida,Swahili,W'edefungua chama che kita w'andu.,Walifungua chama cha kutesa watu
Kidawida,Swahili,Mao waenda marikony,Mama ameenda mazishi
Kidawida,Swahili,Iruw'a janeng'ena,Jua limetua
Kidawida,Swahili,Nembe naw'ezoghua ,Kumbe ninakuwa
Kidawida,Swahili,Nedemkunda shuu.,Nilimpenda sana
Kidawida,Swahili,Mwalumu wakorwa naklio.,Koroboi huwashwa usiku.
Kidawida,Swahili,Ndoupoilwa kushoma vuo vibaha,Hapendi kusoma vitabu vikubwa
Kidawida,Swahili,Mao udekagha vindoki luma lwakenyu?,Mama atapika chakula gani jioni?
Kidawida,Swahili,Ijo ishirika ndejiw'adie w'abonyi kazi w'ikate.,Shirika halina wafanyakazi wa kutosha.
Kidawida,Swahili,Uje ni mruna,Yule ni ndugu yake
Kidawida,Swahili,Mghenyi wapo wagalie kala sana,Rafiki yangu alienda kwao zamani sana
Kidawida,Swahili,Kwaw'ona w'aw'iadedia w'ana Kiswahili,Unaona waongea na watoto kwa Kiswahili.
Kidawida,Swahili,Kwadabonya malagho ghisenieliaa,Hua unafanya mambo ambayo siyaelewi
Kidawida,Swahili,Itamwaa kwafwanafwana iyo homa yedekumeria putu,Sai umekua afadhali hio homa ilikua imekushika sana
Kidawida,Swahili,Kwaki kwasigha vindo vikalungua?,Mbona umeacha chakula ikaungua?
Kidawida,Swahili,Safu yadima kuduka kilambo kibaa kuchumba muw'I gwape.,Chungu anaweza kubeba kitu ambacho ni kizito zaidi kuliko yeye mwenyewe.
Kidawida,Swahili,M'baa wa ikanisa wa kala wasagha.,Askofu mkuu wa zamani amekufa.
Kidawida,Swahili,Jaa mboa mboa,Kula kwa adabu
Kidawida,Swahili,Msemneke w'ulalo umsime.,Msimpatie nafasi awashinde
Kidawida,Swahili,Mbuwa nyingi radawalwa,Mashamba mengi yamepandwa
Kidawida,Swahili,Mavuda gha iridia,Mafuta ya nywele
Kidawida,Swahili,Ighembe jadumbuka,Jembe limekatika
Kidawida,Swahili,Iri chumbo rasisimua shuu.,Mziki huu unaniburudisha sana.
Kidawida,Swahili,Diwonyere sena,Tuonyeshe tena
Kidawida,Swahili,meso ghiwone,macho yaone
Kidawida,Swahili,Bahari yeka na wanyama wipoiye,Bahari ina viumbe wa kuvutia.
Kidawida,Swahili,Mafigha gheko na wusiri,Mafiga yapo na usinzi
Kidawida,Swahili,Isakenyi,kichakani
Kidawida,Swahili,"Itanaha ni michele, chipsi, soda, na vindo va Kizungu viseelekiagha","Sasa ni michele, chips, soda na vyakula vya Kizungu visivyoeleweka"
Kidawida,Swahili,Kuvumilia kudava matunda ghibioe,Uvumilivu huzaa matunda bora.
Kidawida,Swahili,Kila ilagho jeko na ngelo yaro.,Kila jambo liko na wakati wake
Kidawida,Swahili,W'eko na w'agjenyu w'iboie kufuma w'anake.,Wana marafiki wazuri tangu utotoni.
Kidawida,Swahili,W'ana w'arasimilwa ni w'avi w'aw'o.,Watoto hubarikiwa na wazazi wao.
Kidawida,Swahili,Nikukotie kozoghua mzinyi angu sikuwonagha aha,"Nikulize ulikua hapa nyumbani ama, sikuonangi hapa"
Kidawida,Swahili,Waghora unitesia badae,Alisema atanisaidia baadae
Kidawida,Swahili,Ndoe radakaiya mbuwenyi,Mchanga huwa shambani
Kidawida,Swahili,Uo polisi kilongozi oshoghonolwa ni m'ndu mzima.,Polisi kiongozi huyo alijeruhiwa na mtu mwingine.
Kidawida,Swahili,Naenda Bun'ga modenyi,Naenda kuogelea mtoni
Kidawida,Swahili,Kila mndu oko na ijukumu jelindia mazingira ghedu.,Kila mtu ana jukumu la kuhifadhi mazingira yetu.
Kidawida,Swahili,Shimba ridima kukaia na mafuri pacha.,Simba wanaweza kuwa na nywele nyingi.
Kidawida,Swahili,Ini namzera unichurie matuku aw'i,Mimi nmemuambia aniongezee siku mbili
Kidawida,Swahili,Wulindiri ni ilagho ja henga shuu,Usalama ni jambo la kipaumbele.
Kidawida,Swahili,Taa yaaka.,Taa imeangaza.
Kidawida,Swahili,Nadazamilwa ni mngulu.,Huwa sipendezwi na maharagwe
Kidawida,Swahili,Shimba radima kukaia na maridia pacha.,Simba wanaweza kuwa na nywele nyingi.
Kidawida,Swahili,Mawono mecha,Maono mema/mazuri
Kidawida,Swahili,Ghenda kuneke mburi machi.,Nenda upatie mbuzi maji
Kidawida,Swahili,Nawedeka vindo visingie,Napika chakula kitamu
Kidawida,Swahili,W'erenekeloghe vindo na kuzighanwa nicha sana.,Walipewa chakula na matunzo mazuri.
Kidawida,Swahili,Sharia na Kaung'a,Sheria na dhambi
Kidawida,Swahili,Kwa w'unyonge ghwaw'o,Kwa unyonge wao
Kidawida,Swahili,Wuki ghwa choki,Asali ya nyuki
Kidawida,Swahili,W'aja w'adaw'ana werekoghe na kidali chaw'o kulegha usekeendanya na w'ew'eni.,Wavulana walikuwa na sababu hawakuenda naye.
Kidawida,Swahili,Naw'elumwa ni chongo.,Ninaumwa na kichwa.
Kidawida,Swahili,Kukaia na w'ung'ara na wandu kwapoie,Kushirikiana na watu ni kuzuri
Kidawida,Swahili,Naw'esikira naangua kweli,Najisikia mwepesi sana
Kidawida,Swahili,Mzuri opwana na mbaa wa isanga.,Mfalme alikutana na Rais.
Kidawida,Swahili,W'aruna w'afue putu ni omoni usighilo,Ndugu zake waliaga wote ni yeye amebaki
Kidawida,Swahili,Nanyorwa ni vindo,chakula kimeninyonga
Kidawida,Swahili,Ni inyo mwadumwa?,Ni ninyi mumetumwa?
Kidawida,Swahili,Naw'aenda kukunulwa iridia japo.,Ninaenda kunyolewa nywele yangu.
Kidawida,Swahili,Kazi kwaibonyere nicha,Ulifanya kazi vizuri
Kidawida,Swahili,Choo na mmbenyu,Njoo na mwenzako
Kidawida,Swahili,Oho ni wa kiw'omi ama wa kiw'aka,Wewe ni wa kiume ama wa kike
Kidawida,Swahili,Kazi kwa bidii yadareda mafanikio gha mndu moni.,Kazi kwa bidii inaleta mafanikio na mafanikio ya kibinafsi.
Kidawida,Swahili,Lumalwakenyi ni ngelo ipoiye yehoresha,Jioni ni wakati mzuri wa kupumzika.
Kidawida,Swahili,Mwasikira agha ghaw'oneka Josa?,Mumeskia haya yametokea Josa?
Kidawida,Swahili,Naw'endaw'a chughu aje naisi.,Naenda kupanda mbaazi pale chini
Kidawida,Swahili,Mavuda ghasia,Mafuta yameisha
Kidawida,Swahili,Leka nioghe kwaza nama nijoke w'ulinyi,Acha nioge kwanza ndio nipande kitandani.
Kidawida,Swahili,Mneke mwanyinyu wa waka ishima,Mpe heshima dadako
Kidawida,Swahili,Nakio ivika saa ilinga?,Giza litatanda saa ngapi?/ Usiku utafika saa ngapi?
Kidawida,Swahili,Ukakaia na magome wadabia.,Akiwa na pesa huwa ni mkali
Kidawida,Swahili,Chia iwi ralemie mbisi loli.,Njia mbili zilimshinda fisi kweli.
Kidawida,Swahili,Kwaki kwawuya mzinyi,Mbona umerudi nyumbani?
Kidawida,Swahili,Kuseketima kufada aha kwaskira?,Usijaribu kufinya hapa umeskia?
Kidawida,Swahili,Vindo vaw'urwa w'uka kuje,Amka ule chakula iko tayari
Kidawida,Swahili,Waweng'alang'ala,Anameremeta
Kidawida,Swahili,Nabonya waghenyi walazi bila kuobua.,Nimefanya rafiki wengi bila kuogopa.
Kidawida,Swahili,Wasea kidombo kifumbiyi chikachika,Ameketi kwenye kiti kikavunjika
Kidawida,Swahili,Ama miaka ilinga?,Miaka ngapi?
Kidawida,Swahili,Boi na koshi wadaboilwa shuu ni misarigho.,Paka na mbwa hupenda sana michezo.
Kidawida,Swahili,Fuma aha!,Toka hapa!
Kidawida,Swahili,Niserie ainyao,Nishukishie hapo
Kidawida,Swahili,Duka mkoba diende idukenyi,Beba mfuko tuelekee dukani
Kidawida,Swahili,Soko eka mwari,soko iko wazi
Kidawida,Swahili,Iridia japo jakuka.,Nywele zangu zimengoka.
Kidawida,Swahili,Wawekunua iridia,Anachana nywele
Kidawida,Swahili,Nawone mundu wa mudu Wundanyi ighuo uko zuna,Niliona mtu wakicha Wundanyi jana akiwa uchi
Kidawida,Swahili,Nechi namghorie putu waw'emanya,Nilishamuambia kwahivyo anajua
Kidawida,Swahili,Sena mndu mbaha,Mtu mzima tena
Kidawida,Swahili,W'epatwa ni ifwa.,Walipatwa na msima
Kidawida,Swahili,Vilongozi w'amu w'alola w'utesia ghwa magome kwa w'aghenyu.,Viongozi wengine hutafuta msaada wa kifedha kutoka kwa wageni.
Kidawida,Swahili,Diaisiria agho malagho ghose isanga jighoka,Tukitilia maanani hayo mambo nchi itapendeza
Kidawida,Swahili,W'adanywa maghanga ela w'ukongo ghwachurikia.,Wanakunywa madawa lakini ugonjwa unaongezeka
Kidawida,Swahili,Ihi yainja w'uchafu ghwa teri na w'uchafu ghungi mzima ghukakadie,Hii huondoa uchafu wa vumbi na masalio ya bidhaa zingine
Kidawida,Swahili,Fuwe rawetatiza,Nyani zinasumbua
Kidawida,Swahili,Nishoie iyo nyungu,Nichukulie hicho chungu
Kidawida,Swahili,Vua yadakamba ngi!,Mvua hutanda kabisa/sana!
Kidawida,Swahili,Mwengere ghwalaghaya,Mwangaza umepotea
Kidawida,Swahili,Waenda lala rake wanisigha,Ameenda zake kulala akaniacha
Kidawida,Swahili,Wamola wadakaba kinyanda,Wamola hupiga kinanda
Kidawida,Swahili,W'ukelu ghokusaghika na mali.,Upumbavu wa kutegemea mali.
Kidawida,Swahili,Matuku ghose  mdu wadima kuzoya wuwishi.,Kila siku mtu anaweza kuanza upya.
Kidawida,Swahili,Hee dawevika kwa ngelo ripoiye,Eeeh tunafika kwa wakati unaofaa.
Kidawida,Swahili,Wachuka vala.,Amevunjika vidole
Kidawida,Swahili,Vindo va wawa vesing,Chakula cha bibi kitamu
Kidawida,Swahili,mao wawedeka,Mama anapika
Kidawida,Swahili,Wawecha dimumuyane,Wanakuja tuongee
Kidawida,Swahili,Kujifunyira ni chia yeboisa maisha ghedu na kichuku.,Kujitolea ni njia ya kuboresha maisha yetu na jamii.
Kidawida,Swahili,Iruwa jidima kufunya ndighi ya iruwa.,Jua linaweza kutoa nguvu za jua.
Kidawida,Swahili,W'eka na choyo cha kwaw'o.,Wana uchoyo wa kwao
Kidawida,Swahili,Midi,miti
Kidawida,Swahili,Moda ghwaenda ghuja mpande.,Mto unapita upande huo.
Kidawida,Swahili,Omoni ni mlacha shuu,Yeye ni mrefu sana
Kidawida,Swahili,Vindo vahoa,Chakula kimepoa
Kidawida,Swahili,Cho lawuke kunikua,Njoo keshokutwa utanipata
Kidawida,Swahili,Mwai uhu woka na kifu/mzigo,Msichana huyu ni mja mzito
Kidawida,Swahili,Mruna aba,Shangazi
Kidawida,Swahili,nekunda kuonga,Nataka kuoga
Kidawida,Swahili,Ujha Mzungu wafuma hao?,Yule Mzungu ametoka wapi?
Kidawida,Swahili,Nyonyi radima kukaia na misharia isefwanane na ingi.,Ndege wanaweza kuwa na michirizi ya kipekee.
Kidawida,Swahili,Nguwo ielie yepoa,Nguo safi ni muhimu.
Kidawida,Swahili,Oretumia mafuri kughokesha nyumba yape.,Alitumia manyoya kupamba nyumba yake.
Kidawida,Swahili,Nawemeria kibarua chelima,Namalizia kibarua cha kulima
Kidawida,Swahili,Wadapoilwa ni nguw'o ra chilu.,Huwa nanpendezwa na nguo nyeusi
Kidawida,Swahili,Wanake ni marasimio kwa kila familia,Watoto ni baraka kwa kila familia
Kidawida,Swahili,Soghoda kavui nikumumue,Somgea karibu nikueleze
Kidawida,Swahili,"Kitiri icho ni chedu ,chegulwa ni aba.","Kiti hicho ni chetu ,kilinunuliwa na baba."
Kidawida,Swahili,Boi wake ni wa chilu fi!,Paka wake ni mweusi tititi
Kidawida,Swahili,Taya yarima/ Mwalumu warima,Taa imezima
Kidawida,Swahili,W'asighana kula.,Wameachana mbali.
Kidawida,Swahili,elfu ikumi na idadu,Elfu kumi na tatu
Kidawida,Swahili,Weendelia kudeda,Waliendelea kuongea
Kidawida,Swahili,Kukarighitwa funya magome,Ukihudumiwa lipa
Kidawida,Swahili,Waghenyi waloli wadakuwadia mkonu ngelo rose.,Marafiki wa kweli wanakuunga mkono kila wakati.
Kidawida,Swahili,Okabwa ukakuka maghegho,Alipigwa hadi meno yakang'oka
Kidawida,Swahili,Hae hae mwanidu kuhoresha putu.,Pole sasa ndugu yangu utapona tu
Kidawida,Swahili,Homa ibirie shuu,Homa kali sana
Kidawida,Swahili,Ikumi na isanu,Kumi na tano
Kidawida,Swahili,Kufuma w'aenda miaka ikumi ndew'iw'urie.,Kutoka waenda miaka kumi hawajarudi
Kidawida,Swahili,Mori ghwaela idime nakio,Mwezi umengara leo usiku
Kidawida,Swahili,Ghaja marina koandikieghe chuonyi kughivute,Ufute yale majina uliyoandika kitabuni
Kidawida,Swahili,Nedeka nalala,Nilikua nimelala 
Kidawida,Swahili,"Na mbogha, w'andu kala w'edojha w'eke kabeji?","Na mboga je, watu walikula kabeji?"
Kidawida,Swahili,Kwawuya mkongo,Umekuwa mgonjwa?
Kidawida,Swahili,Saghua ilagho kukunde.,Chagua jambo unataka
Kidawida,Swahili,Leka nishoe nguw'o shighadi vua yaw'enya,Acha nichukue nguo nje mvua inanyesha
Kidawida,Swahili,Naliw'a kukudukia mazee,Nimesahau kukubebea bwana
Kidawida,Swahili,Nevavirika chala.,Nimeumia kidole
Kidawida,Swahili,Ndedibonye mawiwi diwonepata mecha,Tufanye mabaya ndio tupate mema
Kidawida,Swahili,Mbeo yachua,Baridi imezidi
Kidawida,Swahili,Ni mwanaw'aka uboie.,Ni msichana mwenye furaha.
Kidawida,Swahili,Nani uko mnyangonyi?,Nani ako mlangoni mlango?
Kidawida,Swahili,Wadeki waboilwa ni sahani ra mzawo.,Wapishi wanajivunia sahani zao.
Kidawida,Swahili,Ongesha/Ongosha mwana,Nyonyesha mtoto
Kidawida,Swahili,Kazi yape ihi imnekaa mapato ni ye enjesha pikipiki.,Anatumia pikipiki kupata pesa.
Kidawida,Swahili,Nabusa mzinyi binana.,Nimefika nyumbani salama
Kidawida,Swahili,Ndidihamiagha icho kifumbu.,Hatutahamia mji huo.
Kidawida,Swahili,Iro kelele ni ra kii?,Hizo kelele ni za nini?
Kidawida,Swahili,W'amu ya w'aja w'ibonyere mtihani w'efwa ngolo.,Baadhi ya watahiniwa walikuwa wamevunjika moyo
Kidawida,Swahili,Wadarughudia m'mbi ghose.,anatokwa na  jasho mwili wote
Kidawida,Swahili,Ini sisikiragha.,Mimi ni mkorofi
Kidawida,Swahili,Didewa ndembo nyinyingi mbaimbai ya moda.,Tulipanda migomba mingi  kando na mto.
Kidawida,Swahili,Naw'ejighwa ni vala,Ninauwa na vidole vya mkono
Kidawida,Swahili,Mwalimu wapo oko na hikima.,Mwalimu wangu ni mwenye busara.
Kidawida,Swahili,elesha momu,Nawa mdomo.
Kidawida,Swahili,Kwa agho ghose munighorie nasikire putu,Nimsikia yale yote mmesema
Kidawida,Swahili,Kirimba cha siasa chaghalukie.,Asili ya siasa inabadilika.
Kidawida,Swahili,Midi yazoghuagha nicha mighondinyi.,Miti hukua vyema kwenye miteremko ya milima.
Kidawida,Swahili,Matuku ghadima kukaiya na wasi.,Siku zinaweza kuwa na changamoto.
Kidawida,Swahili,Dedemzera udipoisire ando kow'ika vadu,Tulimuambia atutengenezee mahali mwa kueka viatu
Kidawida,Swahili,Nasima kusikira lwaka lwa nyonyi.,Naweza kusikia sauti ya ndege.
Kidawida,Swahili,Uji wawedoghoda,Uji unatokota
Kidawida,Swahili,Idimei kwaw'ejoka mdinyi?,Leo unapanda mtini?
Kidawida,Swahili,Noko lughu ni cha Ngerenyi.,Hapo Kaskazini panaitwa Ngerenyi.
Kidawida,Swahili,Isi dimrumiriagha Kristo demrushwa omoni.,Sisi tunayemwamini Kristo tumemvishwa yeye.
Kidawida,Swahili,Mrongoiwi na idadu,Ishirini na tatu
Kidawida,Swahili,Mwana wawelila.,Mtoto analia.
Kidawida,Swahili,Igari jew'uduka chienyi,Gari lilianguka njiani
Kidawida,Swahili,Dikesighana na agho dikezoya kudeda kwa malagho gha siasa kwawona wada kuhusu wulongozi ghwa isanga jhose?,unaonaje kuhusu uongozi wa eneo lote
Kidawida,Swahili,Nyonyi radadamba shwa wori.,Ndege wanaweza kusafiri kwa kasi.
Kidawida,Swahili,Orelow'ua w'aka w'aw'i.,Alioa mabibi wawili.
Kidawida,Swahili,Iriko jaweaka nicha,jiko linawaka vizuri
Kidawida,Swahili,"Kwa mzwana ghuzamie, olemwa  kupata chaghu","Kwa bahati mbaya, alishindwa kupata kazi"
Kidawida,Swahili,Orekoghe mghenyu wapo kala.,Alikuwa rafiki yangu zamani.
Kidawida,Swahili,Ikumi na idadu,Kumi na tatu
Kidawida,Swahili,Kwa huw'o dafunyire ilombi jedu kwa KNEC iw'urie w'uchiunguzi.,"Kwa hivyo, tumetoa wito kwa KNEC kufanya mapitio"
Kidawida,Swahili,Na kwaki wandu wiendagha Ikanisenyi angu Msikitinyi?,Ni kwanini watu huenda kanisani au msikitini?
Kidawida,Swahili,Ni angu w'ori agha matuku ndoudedaa w'ei w'ada.,Ni kwa vile siku hizi haongei sana.
Kidawida,Swahili,ndokuwesilwa kukaa kimusi,Hauchoki kusimama
Kidawida,Swahili,Mghenyi wapo oka na mnyae.,Rafiki yangu ana ukimwi
Kidawida,Swahili,Naw'enda kaba mpira na w'ana.,Naenda kucheza mpira na watoto
Kidawida,Swahili,Kenya eko na ijeshi Somalia.,Kenya ina jeshi lake Somalia.
Kidawida,Swahili,Okunda mka mwana wake wa imbiri ueka.,Anataka bibi ya mtoto wake wa kwanza peke yake
Kidawida,Swahili,w'ana w'adanonwa ni chofi,Watoto huharibiwa na pombe
Kidawida,Swahili,"Kukunde na kusekunde, kuchibonya icho chaghu","Upende usipende, utafanya hiyo kazi"
Kidawida,Swahili,W'andu wa Mombasa w'adeda lugha iao?,Watu wa Mombasa wanaongea lugha gani?
Kidawida,Swahili,Mmbi ghwa ghwako ghakundikie kulindirwa na iruwa.,Mwili wako unapaswa kulindwa na jua.
Kidawida,Swahili,W'eghua igare jimu.,Walinunua gari lingine
Kidawida,Swahili,Kwaw'enimanya?,Unanijua?
Kidawida,Swahili,Daw'enda noko kimono dendaneka mao lufu.,Tunavuka pande ile kumpatia mama panga.
Kidawida,Swahili,vala vadumbuka,Vidole vimekatika
Kidawida,Swahili,Ndekuna mavuda ghekushinga ghesia,Sina mafuta ya kupata yaliisha
Kidawida,Swahili,Namara kula,Amepitia mbali
Kidawida,Swahili,Ini sikundaa lumenyo kufuma kala,Mimi sipendi madharau kutoka kitambo
Kidawida,Swahili,Kwaw'eghenda hao idime?,Utaenda wapi leo?
Kidawida,Swahili,Suw'irienyi na mchaw'ona malagho mabaha,Subirini na mtapata kuona mambo makuu
Kidawida,Swahili,Sikunde kuenjesha shwashwaa,Sitaki kupelekwa mwendo kasi
Kidawida,Swahili,Kenya yaw'uya isanga jisene mecha angu hachi.,Kenya imekuwa nchi isiyo na memma wala haki.
Kidawida,Swahili,Mwana  ukasarigha na ndagha wadima kuji dema.,Mtoto akicheza na kisu anaweza kujikata.
Kidawida,Swahili,Daw'ida ndokubukaa savi,Pojo huwa haimei Taita
Kidawida,Swahili,Na kwadima kughore serikali mbaa yeok na kii chebonya kwa malagho gheendesha iji isanga/,Na waeza sema serikali ina nini kikubwa cha kuendeleza hii nchi.
Kidawida,Swahili,Iro nyonyi rawerama kwa chia ipoie.,Ndege hao wanaruka kwa ustadi.
Kidawida,Swahili,Reda ugho w'ushu ghwako aha nighushinge mavuda,Leta huo uo wakomhapa niupake mafuta
Kidawida,Swahili,Irina ja mghosi jelaghaya putu.,Jina la mzee limepotea kabisa.
Kidawida,Swahili,Oho kwawangwagha ani?,Wewe unaitwa nani?
Kidawida,Swahili,Oka na tabia izamie.,Ako na tabia mbaya.
Kidawida,Swahili,Mghenyi wapo ni wa waka,Rafiki yangu ni wa kike
Kidawida,Swahili,Ulemwa kusikira nde na mae ufo kifwa,Anaeshindwa kumti baba na mama yake na afe kifo
Kidawida,Swahili,W'aniredia w'uki chupa iw'i.,Wamelniletea asali chupa mbili
Kidawida,Swahili,Kwadeka vindo visingie.,Umepika chakula tamu
Kidawida,Swahili,Nambe sena ni kiding�a,Kumbe tena ni mwizi
Kidawida,Swahili,Udadaya machi kisimenyi,Atachota maji kisimani
Kidawida,Swahili,Kusekemsigha msawi wa waka ukaie moyo,Usiache mchawi wa kike abaki hai
Kidawida,Swahili,Kula mndu okunda kumanya iruw'a jaendieghe hao.,Kila mtu alitaka kujua jua lilienda wapi.
Kidawida,Swahili,Wandu wamu ndew'ikuenjaa andu kungi.,Watu wengine hawakupeleki mahali popote.
Kidawida,Swahili,Kwadauza maghanga nembe.,Kumbwe huwa unauza madawa
Kidawida,Swahili,Kwakaiya aha andu kwa ngelo ighane w'ada?,Umekua mahali hapa kwa mda gani?
Kidawida,Swahili,W'izoyagha mafundisho juma ichaa.,Wataanza mafunzo juma lijalo.
Kidawida,Swahili,Warwa ikoti ja aba,Amevaa koti la baba
Kidawida,Swahili,Kishoo chawekonoka,Ngozi inabambuka
Kidawida,Swahili,Lukundo lwa kichuku lwadima kuchumba vighirio vose.,Upendo wa familia unaweza kushinda vikwazo vyote.
Kidawida,Swahili,W'aghua nguw'o ikumi,Amenunua nguo kumi
Kidawida,Swahili,Meghegho ghake ghenonwa ni machi.,Meno yake yameharibiwa na maji
Kidawida,Swahili,Koshi yawedoka,Mbwa inabweka
Kidawida,Swahili,Naw'enda deka vindo harusinyi,nan
Kidawida,Swahili,Maisha ni charo chetambua ghaje ghiko mecha zaidi.,Maisha ni safari ya kugundua yaliyo bora zaidi.
Kidawida,Swahili,vijungu,viote
Kidawida,Swahili,Wadarwa nguw'o rake vui.,Hua anavaa nguo fupi
Kidawida,Swahili,Ikwau sipatire dilo,Jana sikupata usingizi
Kidawida,Swahili,kwaw'uka mana,Umeamka salama?
Kidawida,Swahili,niw'ada mwazamilwa uwu,Mbona mumeudhika hivi
Kidawida,Swahili,Kwaki mwasighona,Mbona mmewachana
Kidawida,Swahili,Kafuma irikonyi kuoghe w'ushu,Unawe uso ukitoka jikoni
Kidawida,Swahili,Kusekelekeria iyo kamba,Usiwachilie hiyo kamba
Kidawida,Swahili,W'afunya maghanga ghilo na w'ukongo.,Wametoa madawa madawa yapigane na dawa
